"Time (s)","X (m/s^2)","Y (m/s^2)","Z (m/s^2)"
4.036602750E0,4.640350342E-2,1.474433899E-1,9.803413696E0
4.046643750E0,4.909790039E-2,1.468446350E-1,9.799970856E0
4.056684750E0,4.505630493E-2,1.528321838E-1,9.802365875E0
4.066726750E0,5.972579956E-2,1.523831177E-1,9.810299377E0
4.076767750E0,5.358856201E-2,1.513352966E-1,9.811047821E0
4.086808750E0,5.418731689E-2,1.519340515E-1,9.805209961E0
4.096849750E0,5.718109131E-2,1.432521057E-1,9.803114319E0
4.106890750E0,5.508544922E-2,1.466949463E-1,9.813442841E0
4.116931750E0,5.194198608E-2,1.425036621E-1,9.801617432E0
4.126972750E0,6.092330933E-2,1.495390320E-1,9.811796265E0
4.137013750E0,5.328918457E-2,1.568737793E-1,9.800719299E0
4.147054750E0,5.643264771E-2,1.429527283E-1,9.810449066E0
4.157095750E0,4.730163574E-2,1.511856079E-1,9.805808716E0
4.167136750E0,4.445755005E-2,1.577719116E-1,9.807904358E0
4.177177750E0,5.763015747E-2,1.525328064E-1,9.810299377E0
4.187218750E0,4.475692749E-2,1.508862305E-1,9.807604980E0
4.197259750E0,4.056564331E-2,1.535806274E-1,9.798923035E0
4.207300750E0,5.104385376E-2,1.459465027E-1,9.807305603E0
4.217341750E0,4.071533203E-2,1.450483704E-1,9.807006226E0
4.227382750E0,5.583389282E-2,1.423539734E-1,9.796677704E0
4.237423750E0,4.760101318E-2,1.411564636E-1,9.795929260E0
4.247464750E0,5.044509888E-2,1.490899658E-1,9.806257782E0
4.257506000E0,5.164260864E-2,1.528321838E-1,9.812993774E0
4.267547000E0,5.343887329E-2,1.492396545E-1,9.819729767E0
4.277588000E0,4.655319214E-2,1.489402771E-1,9.817634125E0
4.287629000E0,5.224136353E-2,1.445993042E-1,9.793683929E0
4.297670000E0,6.122268677E-2,1.448986816E-1,9.816286926E0
4.307711000E0,4.715194702E-2,1.438508606E-1,9.808203735E0
4.317752000E0,5.239105225E-2,1.481918335E-1,9.801767120E0
4.327794000E0,5.119354248E-2,1.368154907E-1,9.806557159E0
4.337835000E0,5.044509888E-2,1.477427673E-1,9.795330505E0
4.347876000E0,4.834945679E-2,1.457968140E-1,9.796827393E0
4.357917000E0,5.149291992E-2,1.621128845E-1,9.811646576E0
4.367958000E0,5.269042969E-2,1.549278259E-1,9.817634125E0
4.377999000E0,5.748046875E-2,1.579216003E-1,9.804611206E0
4.388040000E0,5.059478760E-2,1.368154907E-1,9.807305603E0
4.398081000E0,6.346801758E-2,1.477427673E-1,9.804012451E0
4.408122000E0,5.523513794E-2,1.537303162E-1,9.796078949E0
4.418163000E0,5.673202515E-2,1.556762695E-1,9.793384552E0
4.428204000E0,4.251159668E-2,1.429527283E-1,9.799821167E0
4.438245000E0,4.805007935E-2,1.442999268E-1,9.805359650E0
4.448286000E0,6.092330933E-2,1.429527283E-1,9.814640350E0
4.458327000E0,6.002517700E-2,1.502874756E-1,9.814640350E0
4.468368000E0,4.879852295E-2,1.398092651E-1,9.810748444E0
4.478409000E0,4.475692749E-2,1.445993042E-1,9.811646576E0
4.488450000E0,4.595443726E-2,1.442999268E-1,9.805209961E0
4.498491000E0,5.553451538E-2,1.576222229E-1,9.808203735E0
4.508532000E0,6.107299805E-2,1.504371643E-1,9.802216187E0
4.518573000E0,4.954696655E-2,1.549278259E-1,9.796528015E0
4.528614000E0,5.568420410E-2,1.471440125E-1,9.808652802E0
4.538655000E0,5.673202515E-2,1.480421448E-1,9.796677704E0
4.548696000E0,5.912704468E-2,1.550775146E-1,9.800270233E0
4.558737000E0,5.777984619E-2,1.537303162E-1,9.811796265E0
4.568778000E0,5.403762817E-2,1.425036621E-1,9.799521790E0
4.578819000E0,5.598358154E-2,1.442999268E-1,9.806407471E0
4.588860000E0,6.391708374E-2,1.450483704E-1,9.797276459E0
4.598902000E0,5.029541016E-2,1.628613281E-1,9.806257782E0
4.608943000E0,6.451583862E-2,1.460961914E-1,9.810748444E0
4.618984000E0,6.765930176E-2,1.465452576E-1,9.811496887E0
4.629025000E0,5.538482666E-2,1.423539734E-1,9.788893890E0
4.639066000E0,6.092330933E-2,1.535806274E-1,9.796528015E0
4.649107000E0,5.867797852E-2,1.511856079E-1,9.806108093E0
4.659148000E0,5.254074097E-2,1.484912109E-1,9.804760895E0
4.669189000E0,3.817062378E-2,1.435514832E-1,9.797725525E0
4.679230000E0,5.209167480E-2,1.413061523E-1,9.801617432E0
4.689271000E0,5.718109131E-2,1.513352966E-1,9.796677704E0
4.699312000E0,4.894821167E-2,1.451980591E-1,9.794432373E0
4.709353000E0,5.673202515E-2,1.537303162E-1,9.807155914E0
4.719394000E0,5.418731689E-2,1.468446350E-1,9.804012451E0
4.729435000E0,5.523513794E-2,1.471440125E-1,9.800569611E0
4.739476000E0,6.331832886E-2,1.492396545E-1,9.815239105E0
4.749517000E0,4.505630493E-2,1.417552185E-1,9.789792023E0
4.759558000E0,6.271957397E-2,1.390608215E-1,9.816735992E0
4.769599000E0,5.433700562E-2,1.492396545E-1,9.799671478E0
4.779640000E0,5.298980713E-2,1.529818726E-1,9.799821167E0
4.789681000E0,5.254074097E-2,1.564247131E-1,9.793234863E0
4.799722000E0,5.822891235E-2,1.514849854E-1,9.790690155E0
4.809763000E0,5.927673340E-2,1.453477478E-1,9.807754669E0
4.819804000E0,5.284011841E-2,1.583706665E-1,9.795779572E0
4.829845000E0,4.370910645E-2,1.559756470E-1,9.812993774E0
4.839886000E0,5.942642212E-2,1.490899658E-1,9.817933502E0
4.849927000E0,5.957611084E-2,1.457968140E-1,9.799671478E0
4.859968000E0,5.254074097E-2,1.483415222E-1,9.816137238E0
4.870010000E0,5.523513794E-2,1.392105103E-1,9.806108093E0
4.880051000E0,4.206253052E-2,1.523831177E-1,9.808952179E0
4.890092000E0,5.104385376E-2,1.576222229E-1,9.810000000E0
4.900133000E0,4.670288086E-2,1.555265808E-1,9.793983307E0
4.910174000E0,5.179229736E-2,1.579216003E-1,9.795031128E0
4.920215000E0,4.326004028E-2,1.413061523E-1,9.816735992E0
4.930256000E0,5.074447632E-2,1.392105103E-1,9.813293152E0
4.940297000E0,4.385879517E-2,1.405577087E-1,9.807904358E0
4.950338000E0,5.523513794E-2,1.456471252E-1,9.817334747E0
4.960379000E0,4.864883423E-2,1.633103943E-1,9.796827393E0
4.970420000E0,5.343887329E-2,1.445993042E-1,9.815837860E0
4.980461000E0,5.508544922E-2,1.486408997E-1,9.819430389E0
4.990502000E0,5.343887329E-2,1.398092651E-1,9.818083191E0
5.000543000E0,6.032455444E-2,1.553768921E-1,9.810449066E0
5.010584000E0,4.595443726E-2,1.493893433E-1,9.786349182E0
5.020625000E0,4.775070190E-2,1.618135071E-1,9.797725525E0
5.030666000E0,6.242019653E-2,1.586700439E-1,9.800719299E0
5.040707000E0,5.209167480E-2,1.392105103E-1,9.809850311E0
5.050748000E0,5.463638306E-2,1.499880981E-1,9.812694397E0
5.060789000E0,5.194198608E-2,1.371148682E-1,9.791438599E0
5.070830000E0,5.792953491E-2,1.471440125E-1,9.802814941E0
5.080871000E0,5.882766724E-2,1.658551025E-1,9.808652802E0
5.090912000E0,6.227050781E-2,1.486408997E-1,9.799970856E0
5.100953000E0,6.526428223E-2,1.564247131E-1,9.799372101E0
5.110994000E0,6.227050781E-2,1.493893433E-1,9.799521790E0
5.121035000E0,5.658233643E-2,1.466949463E-1,9.817634125E0
5.131076000E0,5.837860107E-2,1.531315613E-1,9.809850311E0
5.141118000E0,5.598358154E-2,1.555265808E-1,9.809700623E0
5.151159000E0,5.807922363E-2,1.442999268E-1,9.811347198E0
5.161200000E0,4.370910645E-2,1.429527283E-1,9.818981323E0
5.171241000E0,5.463638306E-2,1.450483704E-1,9.798324280E0
5.181282000E0,4.625381470E-2,1.573228455E-1,9.811496887E0
5.191323000E0,5.493576050E-2,1.495390320E-1,9.800569611E0
5.201364000E0,5.822891235E-2,1.450483704E-1,9.804311829E0
5.211405000E0,5.254074097E-2,1.422042847E-1,9.820927277E0
5.221446000E0,4.206253052E-2,1.362167358E-1,9.800120544E0
5.231487000E0,3.772155762E-2,1.445993042E-1,9.814939728E0
5.241528000E0,5.254074097E-2,1.516346741E-1,9.810149689E0
5.251569000E0,5.598358154E-2,1.549278259E-1,9.808802490E0
5.261610417E0,5.239105225E-2,1.529818726E-1,9.813742218E0
5.271651417E0,5.418731689E-2,1.570234680E-1,9.783954163E0
5.281692417E0,4.490661621E-2,1.556762695E-1,9.784403229E0
5.291733417E0,5.628295898E-2,1.480421448E-1,9.810000000E0
5.301774417E0,5.583389282E-2,1.508862305E-1,9.799372101E0
5.311815417E0,6.032455444E-2,1.544787598E-1,9.807455292E0
5.321856417E0,5.164260864E-2,1.532812500E-1,9.814191284E0
5.331897417E0,5.852828979E-2,1.457968140E-1,9.804162140E0
5.341938417E0,5.029541016E-2,1.478924561E-1,9.814191284E0
5.351979417E0,4.385879517E-2,1.440005493E-1,9.800419922E0
5.362020417E0,5.418731689E-2,1.399589539E-1,9.804162140E0
5.372061417E0,6.092330933E-2,1.429527283E-1,9.805509338E0
5.382102417E0,5.059478760E-2,1.398092651E-1,9.811646576E0
5.392143417E0,6.047424316E-2,1.541793823E-1,9.799821167E0
5.402184417E0,5.867797852E-2,1.517843628E-1,9.810898132E0
5.412226417E0,5.164260864E-2,1.435514832E-1,9.812544708E0
5.422267417E0,5.942642212E-2,1.457968140E-1,9.808652802E0
5.432308417E0,4.565505981E-2,1.550775146E-1,9.812544708E0
5.442349417E0,5.104385376E-2,1.526824951E-1,9.810748444E0
5.452390417E0,6.092330933E-2,1.531315613E-1,9.803413696E0
5.462431417E0,6.092330933E-2,1.661544800E-1,9.801767120E0
5.472472417E0,4.939727783E-2,1.441502380E-1,9.826166382E0
5.482513417E0,5.298980713E-2,1.416055298E-1,9.807006226E0
5.492554417E0,5.673202515E-2,1.534309387E-1,9.807455292E0
5.502595417E0,4.730163574E-2,1.478924561E-1,9.802515564E0
5.512636417E0,5.807922363E-2,1.474433899E-1,9.800569611E0
5.522677417E0,4.475692749E-2,1.490899658E-1,9.802665253E0
5.532718417E0,5.688171387E-2,1.441502380E-1,9.807006226E0
5.542759417E0,4.640350342E-2,1.426533508E-1,9.797575836E0
5.552800417E0,5.149291992E-2,1.516346741E-1,9.801767120E0
5.562841417E0,5.867797852E-2,1.501377869E-1,9.793833618E0
5.572882417E0,6.107299805E-2,1.460961914E-1,9.795031128E0
5.582923417E0,5.328918457E-2,1.489402771E-1,9.799970856E0
5.592964417E0,4.819976807E-2,1.592687988E-1,9.803563385E0
5.603005417E0,5.373825073E-2,1.490899658E-1,9.807904358E0
5.613046417E0,5.119354248E-2,1.514849854E-1,9.810000000E0
5.623087417E0,4.685256958E-2,1.490899658E-1,9.809700623E0
5.633128417E0,5.822891235E-2,1.417552185E-1,9.814041595E0
5.643169417E0,4.595443726E-2,1.505868530E-1,9.814041595E0
5.653210417E0,4.924758911E-2,1.402583313E-1,9.808802490E0
5.663251417E0,5.673202515E-2,1.398092651E-1,9.803563385E0
5.673292417E0,4.730163574E-2,1.441502380E-1,9.800868988E0
5.683334417E0,6.017486572E-2,1.466949463E-1,9.810748444E0
5.693375417E0,5.104385376E-2,1.457968140E-1,9.803862762E0
5.703416417E0,4.924758911E-2,1.425036621E-1,9.799072723E0
5.713457417E0,4.760101318E-2,1.504371643E-1,9.802665253E0
5.723498417E0,6.406677246E-2,1.522334290E-1,9.815538483E0
5.733539417E0,4.909790039E-2,1.511856079E-1,9.807006226E0
5.743580417E0,5.179229736E-2,1.496887207E-1,9.804461517E0
5.753621417E0,4.610412598E-2,1.514849854E-1,9.809251556E0
5.763662417E0,5.463638306E-2,1.489402771E-1,9.814640350E0
5.773703417E0,5.763015747E-2,1.434017944E-1,9.799072723E0
5.783744417E0,4.924758911E-2,1.419049072E-1,9.806706848E0
5.793785417E0,4.864883423E-2,1.474433899E-1,9.812844086E0
5.803826417E0,4.805007935E-2,1.499880981E-1,9.791737976E0
5.813867417E0,5.298980713E-2,1.434017944E-1,9.796228638E0
5.823908417E0,4.266128540E-2,1.483415222E-1,9.817185059E0
5.833949417E0,4.670288086E-2,1.344204712E-1,9.795480194E0
5.843990417E0,6.092330933E-2,1.531315613E-1,9.804012451E0
5.854031417E0,5.628295898E-2,1.549278259E-1,9.801318054E0
5.864072417E0,4.834945679E-2,1.429527283E-1,9.801467743E0
5.874113417E0,5.284011841E-2,1.474433899E-1,9.808802490E0
5.884154417E0,6.242019653E-2,1.437011719E-1,9.800120544E0
5.894195417E0,4.909790039E-2,1.508862305E-1,9.812095642E0
5.904236417E0,5.179229736E-2,1.371148682E-1,9.816137238E0
5.914277417E0,4.894821167E-2,1.311273193E-1,9.807006226E0
5.924318417E0,5.673202515E-2,1.463955688E-1,9.817035370E0
5.934359417E0,4.999603271E-2,1.492396545E-1,9.802964630E0
5.944400417E0,4.849914551E-2,1.371148682E-1,9.800419922E0
5.954441417E0,5.688171387E-2,1.484912109E-1,9.815388794E0
5.964483417E0,5.194198608E-2,1.492396545E-1,9.799671478E0
5.974524417E0,5.613327026E-2,1.505868530E-1,9.804760895E0
5.984565417E0,5.718109131E-2,1.580712891E-1,9.801767120E0
5.994606417E0,5.777984619E-2,1.537303162E-1,9.798174591E0
6.004647417E0,5.224136353E-2,1.556762695E-1,9.808952179E0
6.014688417E0,4.430786133E-2,1.466949463E-1,9.804760895E0
6.024729417E0,4.969665527E-2,1.526824951E-1,9.815388794E0
6.034770417E0,5.313949585E-2,1.447489929E-1,9.816436615E0
6.044811417E0,5.613327026E-2,1.368154907E-1,9.811197510E0
6.054852417E0,5.284011841E-2,1.532812500E-1,9.800270233E0
6.064893417E0,5.538482666E-2,1.508862305E-1,9.790241089E0
6.074934417E0,4.999603271E-2,1.483415222E-1,9.809251556E0
6.084975417E0,4.670288086E-2,1.454974365E-1,9.797875214E0
6.095016417E0,5.269042969E-2,1.588197327E-1,9.806257782E0
6.105057417E0,4.715194702E-2,1.549278259E-1,9.798024902E0
6.115098417E0,5.643264771E-2,1.631607056E-1,9.800569611E0
6.125139417E0,5.837860107E-2,1.384620667E-1,9.803862762E0
6.135180417E0,4.879852295E-2,1.420545959E-1,9.811047821E0
6.145221417E0,4.670288086E-2,1.616638184E-1,9.797276459E0
6.155262417E0,4.775070190E-2,1.429527283E-1,9.795629883E0
6.165303417E0,6.526428223E-2,1.480421448E-1,9.802515564E0
6.175344417E0,5.463638306E-2,1.459465027E-1,9.805808716E0
6.185385417E0,6.017486572E-2,1.417552185E-1,9.799072723E0
6.195426417E0,5.059478760E-2,1.516346741E-1,9.794582062E0
6.205467417E0,5.209167480E-2,1.519340515E-1,9.808203735E0
6.215508417E0,5.388793945E-2,1.534309387E-1,9.791588287E0
6.225549417E0,5.089416504E-2,1.426533508E-1,9.800270233E0
6.235590417E0,6.092330933E-2,1.368154907E-1,9.795031128E0
6.245632417E0,5.373825073E-2,1.404080200E-1,9.813143463E0
6.255673417E0,4.505630493E-2,1.441502380E-1,9.805958405E0
6.265714125E0,5.298980713E-2,1.435514832E-1,9.811646576E0
6.275755125E0,4.909790039E-2,1.480421448E-1,9.803563385E0
6.285796125E0,5.598358154E-2,1.468446350E-1,9.815239105E0
6.295837125E0,5.777984619E-2,1.493893433E-1,9.808054047E0
6.305878125E0,4.505630493E-2,1.549278259E-1,9.796677704E0
6.315919125E0,7.020401001E-2,1.437011719E-1,9.803713074E0
6.325960125E0,5.553451538E-2,1.514849854E-1,9.807155914E0
6.336001125E0,4.849914551E-2,1.505868530E-1,9.811646576E0
6.346042125E0,5.254074097E-2,1.414558411E-1,9.809550934E0
6.356083125E0,4.685256958E-2,1.507365417E-1,9.805958405E0
6.366124125E0,5.164260864E-2,1.526824951E-1,9.805509338E0
6.376165125E0,5.568420410E-2,1.448986816E-1,9.799372101E0
6.386206125E0,6.391708374E-2,1.487905884E-1,9.799222412E0
6.396247125E0,4.999603271E-2,1.531315613E-1,9.807904358E0
6.406288125E0,5.538482666E-2,1.513352966E-1,9.811047821E0
6.416329125E0,5.493576050E-2,1.526824951E-1,9.802665253E0
6.426370125E0,5.254074097E-2,1.457968140E-1,9.815388794E0
6.436411125E0,4.490661621E-2,1.565744019E-1,9.818831635E0
6.446452125E0,5.418731689E-2,1.463955688E-1,9.810449066E0
6.456493125E0,5.688171387E-2,1.543290710E-1,9.799372101E0
6.466534125E0,4.700225830E-2,1.535806274E-1,9.799072723E0
6.476575125E0,4.924758911E-2,1.600172424E-1,9.804760895E0
6.486616125E0,4.864883423E-2,1.504371643E-1,9.802814941E0
6.496657125E0,5.448669434E-2,1.522334290E-1,9.792636108E0
6.506698125E0,5.209167480E-2,1.432521057E-1,9.823022919E0
6.516740125E0,4.565505981E-2,1.389111328E-1,9.815239105E0
6.526780125E0,5.748046875E-2,1.454974365E-1,9.805659027E0
6.536822125E0,5.059478760E-2,1.389111328E-1,9.805209961E0
6.546863125E0,5.373825073E-2,1.535806274E-1,9.805808716E0
6.556904125E0,4.685256958E-2,1.507365417E-1,9.802066498E0
6.566945125E0,5.358856201E-2,1.526824951E-1,9.799671478E0
6.576986125E0,4.790039063E-2,1.457968140E-1,9.800419922E0
6.587027125E0,6.346801758E-2,1.484912109E-1,9.799821167E0
6.597068125E0,5.194198608E-2,1.484912109E-1,9.817933502E0
6.607109125E0,4.954696655E-2,1.468446350E-1,9.802964630E0
6.617150125E0,5.388793945E-2,1.514849854E-1,9.812395020E0
6.627191125E0,6.481521606E-2,1.516346741E-1,9.806557159E0
6.637232125E0,5.029541016E-2,1.498384094E-1,9.789792023E0
6.647273125E0,5.493576050E-2,1.429527283E-1,9.796528015E0
6.657314125E0,5.777984619E-2,1.546284485E-1,9.804760895E0
6.667355125E0,4.655319214E-2,1.457968140E-1,9.812095642E0
6.677396125E0,5.224136353E-2,1.498384094E-1,9.816137238E0
6.687437125E0,5.897735596E-2,1.523831177E-1,9.801467743E0
6.697478125E0,4.101470947E-2,1.377136230E-1,9.799222412E0
6.707519125E0,5.089416504E-2,1.501377869E-1,9.800868988E0
6.717560125E0,3.981719971E-2,1.589694214E-1,9.802216187E0
6.727601125E0,5.388793945E-2,1.434017944E-1,9.796827393E0
6.737642125E0,5.358856201E-2,1.471440125E-1,9.806108093E0
6.747683125E0,4.879852295E-2,1.570234680E-1,9.801018677E0
6.757724125E0,4.969665527E-2,1.437011719E-1,9.800419922E0
6.767765125E0,4.760101318E-2,1.460961914E-1,9.808952179E0
6.777806125E0,6.990463257E-2,1.483415222E-1,9.809700623E0
6.787847125E0,5.643264771E-2,1.570234680E-1,9.804461517E0
6.797888125E0,6.032455444E-2,1.366658020E-1,9.807155914E0
6.807929125E0,5.328918457E-2,1.507365417E-1,9.790091400E0
6.817971125E0,5.688171387E-2,1.537303162E-1,9.788744202E0
6.828012125E0,5.089416504E-2,1.393601990E-1,9.808802490E0
6.838053125E0,6.032455444E-2,1.469943237E-1,9.798324280E0
6.848094125E0,5.388793945E-2,1.480421448E-1,9.810149689E0
6.858135125E0,4.909790039E-2,1.520837402E-1,9.804162140E0
6.868176125E0,4.924758911E-2,1.425036621E-1,9.799072723E0
6.878217125E0,4.311035156E-2,1.448986816E-1,9.805209961E0
6.888258125E0,5.508544922E-2,1.493893433E-1,9.806108093E0
6.898299125E0,6.152206421E-2,1.445993042E-1,9.806108093E0
6.908340125E0,5.104385376E-2,1.413061523E-1,9.804012451E0
6.918381125E0,5.224136353E-2,1.437011719E-1,9.804461517E0
6.928422125E0,5.867797852E-2,1.445993042E-1,9.790540466E0
6.938463125E0,5.164260864E-2,1.434017944E-1,9.799970856E0
6.948504125E0,4.146377563E-2,1.422042847E-1,9.809101868E0
6.958545125E0,4.984634399E-2,1.582209778E-1,9.803563385E0
6.968586125E0,4.475692749E-2,1.392105103E-1,9.798923035E0
6.978627125E0,5.882766724E-2,1.541793823E-1,9.796378326E0
6.988668125E0,6.137237549E-2,1.528321838E-1,9.814640350E0
6.998709125E0,5.508544922E-2,1.495390320E-1,9.811646576E0
7.008750125E0,5.284011841E-2,1.514849854E-1,9.798623657E0
7.018791125E0,6.765930176E-2,1.393601990E-1,9.811047821E0
7.028832125E0,5.568420410E-2,1.510359192E-1,9.799072723E0
7.038873125E0,5.104385376E-2,1.441502380E-1,9.801018677E0
7.048914125E0,5.059478760E-2,1.451980591E-1,9.809401245E0
7.058955125E0,3.802093506E-2,1.562750244E-1,9.795031128E0
7.068996125E0,4.864883423E-2,1.517843628E-1,9.800868988E0
7.079037125E0,4.924758911E-2,1.447489929E-1,9.812694397E0
7.089078125E0,5.388793945E-2,1.326242065E-1,9.804611206E0
7.099119125E0,6.167175293E-2,1.463955688E-1,9.795629883E0
7.109161125E0,4.685256958E-2,1.562750244E-1,9.803713074E0
7.119202125E0,4.999603271E-2,1.392105103E-1,9.806706848E0
7.129243125E0,4.296066284E-2,1.522334290E-1,9.818681946E0
7.139284125E0,5.733078003E-2,1.502874756E-1,9.803713074E0
7.149325125E0,5.673202515E-2,1.607656860E-1,9.798174591E0
7.159366125E0,5.882766724E-2,1.453477478E-1,9.814490662E0
7.169407125E0,5.478607178E-2,1.472937012E-1,9.805808716E0
7.179448125E0,5.987548828E-2,1.366658020E-1,9.803713074E0
7.189489125E0,5.373825073E-2,1.514849854E-1,9.809251556E0
7.199530125E0,5.882766724E-2,1.466949463E-1,9.792187042E0
7.209571125E0,5.777984619E-2,1.445993042E-1,9.805958405E0
7.219612125E0,6.316864014E-2,1.345701599E-1,9.812395020E0
7.229653125E0,4.805007935E-2,1.574725342E-1,9.806407471E0
7.239694125E0,4.805007935E-2,1.555265808E-1,9.809101868E0
7.249735125E0,4.595443726E-2,1.468446350E-1,9.812993774E0
7.259775875E0,4.296066284E-2,1.365161133E-1,9.805359650E0
7.269816875E0,5.224136353E-2,1.495390320E-1,9.806108093E0
7.279857875E0,5.538482666E-2,1.477427673E-1,9.807604980E0
7.289898875E0,5.628295898E-2,1.621128845E-1,9.810748444E0
7.299939875E0,4.520599365E-2,1.468446350E-1,9.821076965E0
7.309980875E0,4.565505981E-2,1.499880981E-1,9.799970856E0
7.320021875E0,6.316864014E-2,1.428030396E-1,9.803862762E0
7.330062875E0,5.703140259E-2,1.516346741E-1,9.802216187E0
7.340103875E0,5.179229736E-2,1.442999268E-1,9.797126770E0
7.350144875E0,6.496490479E-2,1.504371643E-1,9.808802490E0
7.360185875E0,5.284011841E-2,1.413061523E-1,9.792636108E0
7.370226875E0,5.149291992E-2,1.499880981E-1,9.800868988E0
7.380267875E0,5.179229736E-2,1.636097717E-1,9.804012451E0
7.390308875E0,5.328918457E-2,1.477427673E-1,9.801467743E0
7.400349875E0,5.119354248E-2,1.580712891E-1,9.803862762E0
7.410391875E0,6.212081909E-2,1.465452576E-1,9.815388794E0
7.420432875E0,5.523513794E-2,1.559756470E-1,9.798623657E0
7.430473875E0,5.269042969E-2,1.534309387E-1,9.818681946E0
7.440514875E0,4.520599365E-2,1.525328064E-1,9.810898132E0
7.450555875E0,6.331832886E-2,1.559756470E-1,9.808652802E0
7.460596875E0,4.999603271E-2,1.492396545E-1,9.808652802E0
7.470637875E0,5.478607178E-2,1.429527283E-1,9.812095642E0
7.480678875E0,5.358856201E-2,1.579216003E-1,9.803264008E0
7.490719875E0,5.433700562E-2,1.550775146E-1,9.817933502E0
7.500760875E0,5.463638306E-2,1.474433899E-1,9.788744202E0
7.510801875E0,6.002517700E-2,1.558259583E-1,9.800419922E0
7.520842875E0,5.508544922E-2,1.434017944E-1,9.797725525E0
7.530883875E0,5.628295898E-2,1.457968140E-1,9.806257782E0
7.540924875E0,5.718109131E-2,1.558259583E-1,9.813742218E0
7.550965875E0,4.790039063E-2,1.531315613E-1,9.810748444E0
7.561006875E0,5.328918457E-2,1.414558411E-1,9.826316071E0
7.571047875E0,5.867797852E-2,1.544787598E-1,9.778265991E0
7.581088875E0,5.987548828E-2,1.505868530E-1,9.814340973E0
7.591129875E0,5.613327026E-2,1.468446350E-1,9.820777588E0
7.601170875E0,5.134323120E-2,1.469943237E-1,9.794282684E0
7.611211875E0,4.954696655E-2,1.425036621E-1,9.830507355E0
7.621252875E0,5.837860107E-2,1.562750244E-1,9.800719299E0
7.631293875E0,6.990463257E-2,1.534309387E-1,9.799521790E0
7.641334875E0,5.852828979E-2,1.483415222E-1,9.818681946E0
7.651375875E0,3.966751099E-2,1.454974365E-1,9.781858521E0
7.661416875E0,6.316864014E-2,1.493893433E-1,9.811347198E0
7.671457875E0,4.355941772E-2,1.489402771E-1,9.802964630E0
7.681498875E0,5.388793945E-2,1.495390320E-1,9.782756653E0
7.691539875E0,5.583389282E-2,1.508862305E-1,9.810598755E0
7.701580875E0,6.017486572E-2,1.577719116E-1,9.804012451E0
7.711622875E0,4.550537109E-2,1.475930786E-1,9.808203735E0
7.721663875E0,5.927673340E-2,1.573228455E-1,9.814340973E0
7.731704875E0,4.565505981E-2,1.471440125E-1,9.796378326E0
7.741745875E0,5.328918457E-2,1.459465027E-1,9.820627899E0
7.751786875E0,5.733078003E-2,1.498384094E-1,9.805359650E0
7.761827875E0,5.792953491E-2,1.437011719E-1,9.809101868E0
