"Time (s)","X (µT)","Y (µT)","Z (µT)"
1.770504270E2,1.821063232E2,-5.884582520E1,-4.459924316E1
1.771499920E2,1.830781097E2,-6.150579834E1,-4.337454224E1
1.772495570E2,1.828083496E2,-6.190762329E1,-4.350000000E1
1.773491210E2,1.823482666E2,-6.008383179E1,-4.382788086E1
1.774486860E2,1.832545929E2,-5.987762451E1,-4.326058960E1
1.775482510E2,1.837317200E2,-5.776898193E1,-4.375402832E1
1.776478160E2,1.839388885E2,-5.733511353E1,-4.416168213E1
1.777473810E2,1.834870758E2,-5.568659973E1,-4.465921021E1
1.778469459E2,1.830163269E2,-5.598443604E1,-4.499160767E1
1.779465109E2,1.829922791E2,-5.623670959E1,-4.511065674E1
1.780460759E2,1.841589508E2,-5.866537476E1,-4.362237549E1
1.781456399E2,1.839732819E2,-5.825888062E1,-4.414974976E1
1.782452049E2,1.827577362E2,-5.734127808E1,-4.478848267E1
1.783447699E2,1.825431061E2,-5.744017029E1,-4.465774536E1
1.784443349E2,1.817192230E2,-5.793914795E1,-4.480944824E1
1.785438999E2,1.814901581E2,-5.798350525E1,-4.536557007E1
1.786434649E2,1.815600281E2,-5.845878601E1,-4.504705811E1
1.787430299E2,1.809427032E2,-5.829486084E1,-4.552914429E1
1.788425939E2,1.812965393E2,-6.041880798E1,-4.425061035E1
1.789421589E2,1.819449005E2,-6.175201416E1,-4.373739624E1
1.790417243E2,1.807837067E2,-5.889523315E1,-4.476110840E1
1.791412893E2,1.813787079E2,-5.921051025E1,-4.405160522E1
1.792408543E2,1.818300934E2,-5.714015198E1,-4.493859863E1
1.793404193E2,1.817338257E2,-5.671257019E1,-4.432681274E1
1.794399843E2,1.816101379E2,-5.641227722E1,-4.464743042E1
1.795395483E2,1.817045135E2,-5.611042786E1,-4.493164062E1
1.796391133E2,1.822505341E2,-5.733789062E1,-4.418154907E1
1.797386783E2,1.836016541E2,-5.913394165E1,-4.289474487E1
1.798382433E2,1.827436829E2,-5.680529785E1,-4.380700684E1
1.799378083E2,1.824835815E2,-5.704898071E1,-4.354391479E1
1.800373733E2,1.818769531E2,-5.699456787E1,-4.312164307E1
1.801369371E2,1.816990814E2,-5.690197754E1,-4.344451904E1
1.802365021E2,1.814395142E2,-5.767913818E1,-4.380569458E1
1.803360671E2,1.806093597E2,-5.820634460E1,-4.370535278E1
1.804356321E2,1.810400696E2,-6.017819214E1,-4.352749634E1
1.805351971E2,1.814727325E2,-6.199032593E1,-4.191525269E1
1.806347621E2,1.807241364E2,-5.981260681E1,-4.314102173E1
1.807343261E2,1.812906494E2,-5.997560120E1,-4.289834595E1
1.808338911E2,1.812485504E2,-5.885765076E1,-4.337200928E1
1.809334561E2,1.813842621E2,-5.809286499E1,-4.308630371E1
1.810330211E2,1.815193787E2,-5.777299500E1,-4.391738892E1
1.811325861E2,1.815118103E2,-5.795248413E1,-4.426519775E1
1.812321501E2,1.826331635E2,-5.909600830E1,-4.315786743E1
1.813317156E2,1.849613342E2,-6.118627930E1,-4.141946411E1
1.814312806E2,1.846931305E2,-5.818377686E1,-4.340496826E1
1.815308456E2,1.846505737E2,-5.814450073E1,-4.374496460E1
1.816304106E2,1.847405090E2,-5.781405640E1,-4.392291260E1
1.817299746E2,1.842519989E2,-5.797047424E1,-4.380532837E1
1.818295396E2,1.842875366E2,-5.806074524E1,-4.370803833E1
1.819291046E2,1.841885529E2,-5.927650452E1,-4.420428467E1
1.820286696E2,1.846855621E2,-6.162455750E1,-4.297427368E1
1.821282346E2,1.850764160E2,-6.395423889E1,-4.158410645E1
1.822277986E2,1.834579163E2,-6.106509399E1,-4.383843994E1
1.823273636E2,1.841029816E2,-6.135604858E1,-4.286154175E1
1.824269287E2,1.847561646E2,-5.973265076E1,-4.408529663E1
1.825264937E2,1.849622955E2,-5.872354126E1,-4.487316895E1
1.826260587E2,1.853238373E2,-5.811418152E1,-4.381387329E1
1.827256227E2,1.848603210E2,-5.773680115E1,-4.466900635E1
1.828251877E2,1.846986542E2,-5.763032532E1,-4.474151611E1
1.829247527E2,1.861928101E2,-5.979432678E1,-4.349807739E1
1.830243177E2,1.870685730E2,-5.911408997E1,-4.372171021E1
1.831238827E2,1.859804077E2,-5.827137756E1,-4.427316284E1
1.832234467E2,1.860230713E2,-5.876350403E1,-4.453967285E1
1.833230117E2,1.853014984E2,-5.931407166E1,-4.504754639E1
1.834225767E2,1.854100647E2,-5.954391479E1,-4.461813354E1
1.835221410E2,1.854385529E2,-5.986889648E1,-4.400402832E1
1.836217050E2,1.853933105E2,-5.997216797E1,-4.444488525E1
1.837212700E2,1.861611023E2,-6.256156921E1,-4.281231689E1
1.838208350E2,1.865579376E2,-6.373316956E1,-4.228585815E1
1.839204000E2,1.854190369E2,-6.181054688E1,-4.413510132E1
1.840199650E2,1.852553406E2,-6.168402100E1,-4.406246948E1
1.841195290E2,1.851483154E2,-6.002275085E1,-4.495544434E1
1.842190940E2,1.854575195E2,-5.989736938E1,-4.445980835E1
1.843186590E2,1.856835022E2,-5.882231140E1,-4.437167358E1
1.844182240E2,1.860114899E2,-5.859840393E1,-4.477468872E1
1.845177880E2,1.862957916E2,-5.842065430E1,-4.384329224E1
1.846173530E2,1.874172516E2,-5.865502930E1,-4.309088135E1
1.847169183E2,1.882788849E2,-5.888780212E1,-4.250277710E1
1.848164833E2,1.870830078E2,-5.731459045E1,-4.354803467E1
1.849160483E2,1.867409515E2,-5.813233948E1,-4.383300781E1
1.850156123E2,1.856524048E2,-5.851782227E1,-4.394869995E1
1.851151773E2,1.852491913E2,-5.943011475E1,-4.386788940E1
1.852147423E2,1.852530670E2,-6.009159851E1,-4.352737427E1
1.853143073E2,1.847042847E2,-6.005081177E1,-4.370227051E1
1.854138713E2,1.844636078E2,-6.082119751E1,-4.384005737E1
1.855134363E2,1.845140686E2,-6.304391479E1,-4.266128540E1
1.856130013E2,1.839166260E2,-6.194532776E1,-4.358721924E1
1.857125663E2,1.835109711E2,-6.093933105E1,-4.435052490E1
1.858121299E2,1.844564362E2,-6.027821350E1,-4.412557983E1
1.859116949E2,1.849676514E2,-5.805566406E1,-4.405340576E1
1.860112599E2,1.855182037E2,-5.768946838E1,-4.422964478E1
1.861108249E2,1.859125519E2,-5.630223083E1,-4.354425049E1
1.862103889E2,1.853504181E2,-5.551782227E1,-4.399343872E1
1.863099539E2,1.855331573E2,-5.546426392E1,-4.447546387E1
1.864095189E2,1.855933533E2,-5.594171143E1,-4.430685425E1
1.865090839E2,1.865425720E2,-5.744792175E1,-4.330993652E1
1.866086479E2,1.855595093E2,-5.554197693E1,-4.442858887E1
1.867082129E2,1.856458740E2,-5.575663757E1,-4.526391602E1
1.868077779E2,1.851791992E2,-5.645658875E1,-4.506024170E1
1.869073429E2,1.846542358E2,-5.633985901E1,-4.515625000E1
1.870069073E2,1.844370575E2,-5.685539246E1,-4.496023560E1
1.871064723E2,1.839371948E2,-5.766287231E1,-4.477331543E1
1.872060372E2,1.834332733E2,-5.853277588E1,-4.529687500E1
1.873056012E2,1.837305908E2,-6.169042969E1,-4.361843872E1
1.874051662E2,1.837756348E2,-6.139237976E1,-4.414160156E1
1.875047312E2,1.836939240E2,-6.066143799E1,-4.435711670E1
1.876042963E2,1.846710510E2,-6.068811035E1,-4.386181641E1
1.877038603E2,1.845316620E2,-5.862832642E1,-4.463021851E1
1.878034252E2,1.852518463E2,-5.792297363E1,-4.465075684E1
1.879029902E2,1.849354553E2,-5.657073975E1,-4.422586060E1
1.880025552E2,1.848277740E2,-5.566061401E1,-4.457354736E1
1.881021194E2,1.844597778E2,-5.622215271E1,-4.503942871E1
1.882016844E2,1.850650482E2,-5.748193359E1,-4.415032959E1
1.883012494E2,1.861318207E2,-6.009346008E1,-4.351715088E1
1.884008134E2,1.844059143E2,-5.796871948E1,-4.501068115E1
1.885003784E2,1.839622650E2,-5.786526489E1,-4.506552124E1
1.885999434E2,1.833946075E2,-5.791629028E1,-4.542819214E1
1.886995084E2,1.825024719E2,-5.782652283E1,-4.568914795E1
1.887990724E2,1.823240204E2,-5.825506592E1,-4.519030762E1
1.888986374E2,1.817194061E2,-5.868872070E1,-4.560638428E1
1.889982024E2,1.810328522E2,-5.960713196E1,-4.555700684E1
1.890977664E2,1.816567078E2,-6.243298340E1,-4.418829346E1
1.891973310E2,1.807924042E2,-6.000100708E1,-4.500888062E1
1.892968960E2,1.808627014E2,-5.939738464E1,-4.524328613E1
1.893964610E2,1.812750092E2,-5.788258362E1,-4.503039551E1
1.894960250E2,1.806035767E2,-5.627812195E1,-4.554843140E1
1.895955900E2,1.806520233E2,-5.576322937E1,-4.546063232E1
1.896951550E2,1.800385895E2,-5.539462280E1,-4.618807983E1
1.897947190E2,1.804853363E2,-5.608714294E1,-4.556317139E1
1.898942840E2,1.818239746E2,-5.731469727E1,-4.511694336E1
1.899938490E2,1.826281586E2,-5.742520142E1,-4.420901489E1
1.900934140E2,1.815180359E2,-5.599990845E1,-4.546060181E1
1.901929780E2,1.819162445E2,-5.654725647E1,-4.423690796E1
1.902925430E2,1.810748596E2,-5.620693970E1,-4.599490356E1
1.903921088E2,1.809741058E2,-5.562112427E1,-4.448171997E1
1.904916728E2,1.812815399E2,-5.677424622E1,-4.499606323E1
1.905912378E2,1.810452881E2,-5.690704346E1,-4.544906616E1
1.906908028E2,1.818055725E2,-5.894055176E1,-4.433053589E1
1.907903668E2,1.820475159E2,-6.071629333E1,-4.419741821E1
1.908899318E2,1.813903046E2,-5.862355042E1,-4.476800537E1
1.909894968E2,1.824461212E2,-5.846110535E1,-4.445523071E1
1.910890618E2,1.829327240E2,-5.658816528E1,-4.522808838E1
1.911886258E2,1.832475433E2,-5.552752686E1,-4.545571899E1
1.912881908E2,1.834376831E2,-5.460830688E1,-4.554132080E1
1.913877558E2,1.834218292E2,-5.484561157E1,-4.566217041E1
1.914873196E2,1.841371918E2,-5.573823547E1,-4.575619507E1
1.915868846E2,1.858026581E2,-5.715954590E1,-4.487808228E1
1.916864496E2,1.858333893E2,-5.510194397E1,-4.538305664E1
1.917860136E2,1.862958984E2,-5.489268494E1,-4.573245239E1
1.918855786E2,1.868060913E2,-5.433996582E1,-4.626922607E1
1.919851436E2,1.869926910E2,-5.413044739E1,-4.599856567E1
1.920847086E2,1.872811584E2,-5.479582214E1,-4.609576416E1
1.921842726E2,1.861440125E2,-5.451054382E1,-4.696325684E1
1.922838376E2,1.860859680E2,-5.692282104E1,-4.625616455E1
1.923834026E2,1.861523743E2,-5.894705200E1,-4.595135498E1
1.924829666E2,1.851321869E2,-5.705499268E1,-4.677465820E1
1.925825316E2,1.858334808E2,-5.774015808E1,-4.637841797E1
1.926820966E2,1.854376068E2,-5.553660583E1,-4.749426270E1
1.927816606E2,1.855954590E2,-5.462808228E1,-4.736618042E1
1.928812256E2,1.851725006E2,-5.411950684E1,-4.745141602E1
1.929807906E2,1.846825256E2,-5.427433777E1,-4.769012451E1
1.930803546E2,1.850429535E2,-5.531640625E1,-4.761648560E1
1.931799196E2,1.863034515E2,-5.821743774E1,-4.556857300E1
1.932794846E2,1.861576843E2,-5.569360352E1,-4.711660767E1
1.933790486E2,1.853866119E2,-5.500025940E1,-4.683786011E1
1.934786136E2,1.847979584E2,-5.528337097E1,-4.710809326E1
1.935781786E2,1.840034027E2,-5.546861267E1,-4.740692139E1
1.936777426E2,1.835008698E2,-5.527795410E1,-4.756536865E1
1.937773068E2,1.830960236E2,-5.591049194E1,-4.774432373E1
1.938768708E2,1.831874847E2,-5.746170044E1,-4.695584106E1
1.939764358E2,1.838914795E2,-6.127476501E1,-4.508294678E1
1.940760008E2,1.830970612E2,-5.833287048E1,-4.650067139E1
1.941755658E2,1.835664520E2,-5.862800598E1,-4.623977661E1
1.942751298E2,1.842204285E2,-5.679759216E1,-4.675708008E1
1.943746948E2,1.841514435E2,-5.576214600E1,-4.702413940E1
1.944742588E2,1.844813995E2,-5.559353638E1,-4.691833496E1
1.945738238E2,1.841610565E2,-5.523924255E1,-4.695642090E1
1.946733888E2,1.842892609E2,-5.668830872E1,-4.691992188E1
1.947729528E2,1.855709839E2,-5.908036804E1,-4.538519287E1
1.948725190E2,1.858067627E2,-5.823123169E1,-4.607196045E1
1.949720840E2,1.852563477E2,-5.749491882E1,-4.709133911E1
1.950716480E2,1.846747742E2,-5.804467773E1,-4.652166748E1
1.951712130E2,1.838249054E2,-5.832385254E1,-4.746652222E1
1.952707780E2,1.840310059E2,-5.887802124E1,-4.703002930E1
1.953703420E2,1.836716919E2,-5.923963928E1,-4.741781616E1
1.954699070E2,1.839509430E2,-6.002502441E1,-4.775033569E1
1.955694720E2,1.845746918E2,-6.437472534E1,-4.555416870E1
1.956690360E2,1.832880249E2,-6.155249023E1,-4.739614868E1
1.957686010E2,1.840592194E2,-6.211503601E1,-4.718103027E1
1.958681660E2,1.844482422E2,-6.021278381E1,-4.825445557E1
1.959677300E2,1.850053406E2,-5.982138062E1,-4.767074585E1
1.960672939E2,1.847625122E2,-5.896014404E1,-4.804815674E1
1.961668589E2,1.848495026E2,-5.862361145E1,-4.838235474E1
1.962664229E2,1.851829376E2,-5.911975098E1,-4.811563110E1
1.963659879E2,1.872868500E2,-6.197465515E1,-4.595941162E1
1.964655529E2,1.864871063E2,-6.012716675E1,-4.695391846E1
1.965651169E2,1.861381226E2,-5.973823547E1,-4.754522705E1
1.966646819E2,1.860478058E2,-6.021049500E1,-4.694812012E1
1.967642469E2,1.855267029E2,-5.999555969E1,-4.758944702E1
1.968638109E2,1.855748901E2,-6.058229065E1,-4.726129150E1
1.969633759E2,1.850478821E2,-6.125660706E1,-4.764788818E1
1.970629409E2,1.853934479E2,-6.229266357E1,-4.702850342E1
1.971625062E2,1.855618439E2,-6.507478333E1,-4.558850098E1
1.972620712E2,1.840932159E2,-6.194937134E1,-4.763690186E1
1.973616362E2,1.840507965E2,-6.226422119E1,-4.709729004E1
1.974612002E2,1.841237946E2,-6.103608704E1,-4.797247314E1
1.975607652E2,1.840974121E2,-6.040104675E1,-4.781402588E1
1.976603302E2,1.839393005E2,-5.927886963E1,-4.841894531E1
1.977598942E2,1.838659058E2,-5.871337891E1,-4.862808228E1
1.978594592E2,1.843629761E2,-5.911610413E1,-4.751434326E1
1.979590242E2,1.858525085E2,-6.054708862E1,-4.684274292E1
1.980585882E2,1.869290161E2,-6.108311462E1,-4.643981934E1
1.981581532E2,1.856218414E2,-5.945251465E1,-4.718054199E1
1.982577170E2,1.860502014E2,-5.953079224E1,-4.723434448E1
1.983572810E2,1.855726624E2,-5.953022766E1,-4.729418945E1
1.984568460E2,1.857491608E2,-5.964341736E1,-4.737173462E1
1.985564110E2,1.855158539E2,-6.029730225E1,-4.701190186E1
1.986559750E2,1.842496490E2,-6.072105408E1,-4.750140381E1
1.987555400E2,1.849945831E2,-6.283171082E1,-4.564886475E1
1.988551050E2,1.848675690E2,-6.284407043E1,-4.645690918E1
1.989546690E2,1.839498749E2,-6.038806152E1,-4.699203491E1
1.990542340E2,1.843391266E2,-6.044622803E1,-4.613571167E1
1.991537990E2,1.844263916E2,-5.856666565E1,-4.733731079E1
1.992533630E2,1.846707916E2,-5.805096436E1,-4.727285767E1
1.993529280E2,1.843828278E2,-5.716694641E1,-4.832550049E1
1.994524937E2,1.842710419E2,-5.737562561E1,-4.762792969E1
1.995520577E2,1.848317261E2,-5.815718079E1,-4.738772583E1
1.996516227E2,1.867249603E2,-6.055427551E1,-4.610064697E1
1.997511877E2,1.863103333E2,-5.902223206E1,-4.613424683E1
1.998507517E2,1.854924011E2,-5.760717773E1,-4.680758667E1
1.999503167E2,1.855960083E2,-5.824877930E1,-4.750332642E1
2.000498817E2,1.851139679E2,-5.814578247E1,-4.730676270E1
2.001494457E2,1.852282562E2,-5.847946167E1,-4.669671631E1
2.002490107E2,1.847986298E2,-5.917820740E1,-4.742120361E1
2.003485757E2,1.837844086E2,-5.934315491E1,-4.685391235E1
2.004481397E2,1.839883881E2,-6.169688416E1,-4.629067993E1
2.005477047E2,1.836111298E2,-6.118251038E1,-4.637268066E1
2.006472688E2,1.827377930E2,-6.014106750E1,-4.718222046E1
2.007468338E2,1.830768890E2,-5.965299988E1,-4.754907227E1
2.008463987E2,1.824988861E2,-5.766601562E1,-4.792752075E1
2.009459627E2,1.823969879E2,-5.716630554E1,-4.802563477E1
2.010455277E2,1.821781311E2,-5.668490601E1,-4.736721802E1
2.011450927E2,1.817436371E2,-5.687756348E1,-4.851571655E1
2.012446568E2,1.819587402E2,-5.730197144E1,-4.751562500E1
2.013442218E2,1.837067566E2,-5.912268066E1,-4.654202271E1
2.014437867E2,1.828461304E2,-5.693637085E1,-4.687112427E1
2.015433507E2,1.831054230E2,-5.657662964E1,-4.733782959E1
2.016429157E2,1.830707703E2,-5.663476562E1,-4.738522339E1
2.017424797E2,1.827007904E2,-5.624751282E1,-4.724121094E1
2.018420447E2,1.829660797E2,-5.639888000E1,-4.767340088E1
2.019416097E2,1.821989594E2,-5.731785583E1,-4.732727051E1
2.020411737E2,1.814008789E2,-5.844923401E1,-4.740011597E1
2.021407387E2,1.814870758E2,-6.024269104E1,-4.638845825E1
2.022403037E2,1.803082428E2,-5.810835266E1,-4.712445068E1
2.023398677E2,1.801354523E2,-5.863162231E1,-4.670248413E1
2.024394327E2,1.800697632E2,-5.727760315E1,-4.701947021E1
2.025389967E2,1.798359375E2,-5.619201660E1,-4.714294434E1
2.026385617E2,1.793822021E2,-5.561463928E1,-4.736987305E1
2.027381267E2,1.790492096E2,-5.579096985E1,-4.697454834E1
2.028376904E2,1.782881012E2,-5.628858948E1,-4.683450317E1
2.029372554E2,1.788453522E2,-5.692013550E1,-4.667517090E1
2.030368204E2,1.805315552E2,-5.777005005E1,-4.571966553E1
2.031363844E2,1.797722015E2,-5.684086609E1,-4.611499023E1
2.032359494E2,1.799513550E2,-5.608370972E1,-4.554394531E1
2.033355134E2,1.784795532E2,-5.607533264E1,-4.638796997E1
2.034350784E2,1.773887329E2,-5.652340698E1,-4.620205688E1
2.035346434E2,1.791619720E2,-5.644216919E1,-4.585678101E1
2.036342074E2,1.817889862E2,-5.671469116E1,-4.434371948E1
2.037337724E2,1.823037262E2,-5.755088806E1,-4.320532227E1
2.038333364E2,1.827085724E2,-5.985496521E1,-4.222442627E1
2.039329015E2,1.822993164E2,-6.025056458E1,-4.301174927E1
2.040324665E2,1.822940521E2,-6.053964233E1,-4.298190308E1
2.041320305E2,1.823892059E2,-5.969610596E1,-4.328683472E1
2.042315955E2,1.824636993E2,-5.933761597E1,-4.233395386E1
2.043311595E2,1.826506653E2,-5.917851257E1,-4.298669434E1
2.044307245E2,1.827655029E2,-5.887237549E1,-4.334170532E1
2.045302895E2,1.824527130E2,-5.902633667E1,-4.287973022E1
2.046298535E2,1.826141052E2,-5.877433777E1,-4.278915405E1
2.047294185E2,1.832354736E2,-5.933534241E1,-4.269259644E1
2.048289825E2,1.835899963E2,-5.967721558E1,-4.224200439E1
2.049285475E2,1.832332764E2,-5.917170715E1,-4.286224365E1
2.050281115E2,1.833014984E2,-5.929364014E1,-4.277310181E1
2.051276763E2,1.832806396E2,-5.880293274E1,-4.315191650E1
2.052272413E2,1.832413025E2,-5.912600708E1,-4.316693115E1
2.053268053E2,1.832993317E2,-6.007914734E1,-4.369784546E1
2.054263703E2,1.829857635E2,-6.129512024E1,-4.396112061E1
2.055259343E2,1.826405487E2,-6.311656189E1,-4.341390991E1
2.056254993E2,1.824959564E2,-6.456575012E1,-4.247018433E1
2.057250643E2,1.815101166E2,-6.393870544E1,-4.414837646E1
2.058246283E2,1.803887634E2,-6.481391907E1,-4.383468628E1
2.059241933E2,1.797610016E2,-6.414263916E1,-4.478958130E1
2.060237573E2,1.794258118E2,-6.349217224E1,-4.569195557E1
2.061233223E2,1.787664948E2,-6.384954834E1,-4.569296265E1
2.062228867E2,1.784861755E2,-6.331619263E1,-4.615390015E1
2.063224517E2,1.776085968E2,-6.320251465E1,-4.624972534E1
2.064220167E2,1.784803925E2,-6.392230225E1,-4.577139282E1
2.065215807E2,1.771073914E2,-6.368679810E1,-4.691680908E1
2.066211457E2,1.733809662E2,-6.028166199E1,-4.889227295E1
2.067207097E2,1.740061035E2,-6.124368286E1,-4.781317139E1
2.068202747E2,1.750378418E2,-6.187776184E1,-4.748171997E1
2.069198397E2,1.745763397E2,-6.207331848E1,-4.755081177E1
2.070194037E2,1.750019379E2,-6.410105896E1,-4.654794312E1
2.071189687E2,1.743691406E2,-6.414892578E1,-4.738024902E1
2.072185327E2,1.746301270E2,-6.414256287E1,-4.768194580E1
2.073180970E2,1.744631805E2,-6.434780884E1,-4.713162231E1
2.074176620E2,1.742614594E2,-6.420326233E1,-4.715966797E1
2.075172260E2,1.740305634E2,-6.410379028E1,-4.701409912E1
2.076167910E2,1.742734833E2,-6.377453613E1,-4.738061523E1
2.077163550E2,1.743244324E2,-6.411500549E1,-4.758563232E1
2.078159200E2,1.743161621E2,-6.390119934E1,-4.783361816E1
2.079154850E2,1.742783051E2,-6.367729187E1,-4.755432129E1
2.080150490E2,1.746098328E2,-6.400003052E1,-4.743673706E1
2.081146140E2,1.744794006E2,-6.388314819E1,-4.729650879E1
2.082141790E2,1.745161743E2,-6.381137085E1,-4.721130371E1
2.083137430E2,1.743036957E2,-6.414846802E1,-4.667095947E1
2.084133080E2,1.740337372E2,-6.415692139E1,-4.692709351E1
2.085128721E2,1.742490082E2,-6.443629456E1,-4.672833252E1
2.086124371E2,1.736461487E2,-6.449006653E1,-4.705786133E1
2.087120021E2,1.739723511E2,-6.463066101E1,-4.685238647E1
2.088115671E2,1.740380707E2,-6.444889832E1,-4.716030884E1
2.089111311E2,1.741102600E2,-6.443493652E1,-4.752914429E1
2.090106961E2,1.736289368E2,-6.415332031E1,-4.693093872E1
2.091102611E2,1.736083221E2,-6.426261902E1,-4.747399902E1
2.092098251E2,1.737731934E2,-6.436990356E1,-4.712469482E1
2.093093901E2,1.737087402E2,-6.458503723E1,-4.756848145E1
2.094089551E2,1.740414429E2,-6.461479187E1,-4.764807129E1
2.095085191E2,1.742219391E2,-6.431901550E1,-4.743957520E1
2.096080846E2,1.742375946E2,-6.444812012E1,-4.724514771E1
2.097076496E2,1.741597443E2,-6.409539795E1,-4.796347046E1
2.098072136E2,1.748439941E2,-6.493693542E1,-4.664636230E1
2.099067786E2,1.760828705E2,-6.581309509E1,-4.612490845E1
2.100063436E2,1.775109406E2,-6.646763611E1,-4.513723755E1
2.101059076E2,1.781478882E2,-6.673379517E1,-4.508331299E1
2.102054726E2,1.783545227E2,-6.688357544E1,-4.488745117E1
2.103050376E2,1.783040314E2,-6.697006226E1,-4.492114258E1
2.104046016E2,1.779832001E2,-6.679275513E1,-4.478549194E1
2.105041666E2,1.778124695E2,-6.686044312E1,-4.483972168E1
2.106037316E2,1.770611115E2,-6.713214111E1,-4.491122437E1
2.107032951E2,1.766057434E2,-6.769136047E1,-4.441491699E1
2.108028601E2,1.762610016E2,-6.826052856E1,-4.456384277E1
2.109024251E2,1.764744110E2,-6.776792908E1,-4.504577637E1
2.110019891E2,1.762908173E2,-6.800346375E1,-4.523205566E1
2.111015541E2,1.761826935E2,-6.741099548E1,-4.499322510E1
2.112011191E2,1.763704224E2,-6.745240784E1,-4.542001343E1
2.113006831E2,1.765126190E2,-6.718321228E1,-4.558773804E1
2.114002481E2,1.766197662E2,-6.649960327E1,-4.521768188E1
2.114998131E2,1.779062653E2,-6.625053406E1,-4.604183960E1
2.115993771E2,1.788525391E2,-6.597633362E1,-4.487548828E1
2.116989421E2,1.800123749E2,-6.637207031E1,-4.539056396E1
2.117985071E2,1.806809692E2,-6.637138367E1,-4.460531616E1
2.118980710E2,1.813944855E2,-6.608683777E1,-4.424761963E1
